0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0.105538333,0.119015,0.12605125,0.150063333,0.199360417,0.220095417,0.2188875,0.168144167,0.143,0.123245417,0.110440417,0.13251875,0.11711375,0.141689167,0.132968333,0.206580833,0.284467083,0.283876667,0.18435625,0.211910833,0.144646667,0.13676,0.102412917,0.12831
0.105879583,0.127394583,0.1343875,0.163258333,0.221693333,0.223410417,0.206288333,0.175185833,0.123017917,0.1139125,0.103127917,0.129767083,0.1215825,0.168425833,0.13537875,0.240017917,0.300500417,0.280837917,0.179313333,0.220295833,0.130287083,0.133840417,0.102060833,0.128597083
0.1113775,0.1278875,0.163837917,0.180559167,0.226958333,0.224109167,0.202924583,0.18237375,0.112975417,0.104319583,0.096839167,0.126105417,0.125260417,0.172239167,0.149900833,0.316853333,0.266283333,0.215805417,0.18603,0.182790833,0.12283375,0.126852917,0.100495417,0.133407083
0.11869,0.147902083,0.175852083,0.18239,0.225750417,0.208937083,0.195151667,0.170002083,0.108658333,0.090360833,0.101340417,0.124935417,0.1334775,0.196045417,0.14993875,0.325,0.2944825,0.199214167,0.195444167,0.151796667,0.119887083,0.123667917,0.107645417,0.139137917
0.125049167,0.162359167,0.193607917,0.2014675,0.210594583,0.204240833,0.177905,0.155875417,0.101735833,0.134932083,0.108154583,0.124534583,0.156525417,0.19979375,0.142247083,0.318185833,0.255422917,0.187828333,0.16908125,0.141039167,0.114199583,0.122178333,0.112655833,0.137810833
0.1384825,0.186831667,0.200871667,0.2044575,0.192746667,0.186057083,0.149169583,0.147203333,0.097797917,0.14498,0.112195417,0.144597917,0.197984583,0.2205125,0.150079583,0.254215,0.2209675,0.17850625,0.156514583,0.134929167,0.110435,0.12478375,0.113295,0.134214167
0.175846667,0.244540833,0.205979583,0.204907083,0.18263375,0.1789125,0.125991667,0.133114583,0.1029925,0.091574167,0.115337083,0.180077083,0.237185,0.244421667,0.153654583,0.254215,0.208303333,0.148692917,0.137420833,0.1299025,0.1107275,0.132578333,0.116485417,0.131619583
0.194615417,0.225382083,0.19524375,0.205075,0.178349167,0.133986667,0.12533625,0.127102083,0.10647,0.1022125,0.12338625,0.20778875,0.271629583,0.295858333,0.177829167,0.249562083,0.211049583,0.138525833,0.12806625,0.128331667,0.116485417,0.13572,0.118126667,0.128288333
0.204381667,0.261197083,0.167087917,0.1918475,0.170235,0.128629583,0.145881667,0.12559625,0.110781667,0.1066325,0.136462083,0.205264583,0.315287917,0.307005833,0.18174,0.221433333,0.169102917,0.127161667,0.1240525,0.127817083,0.123749167,0.135584583,0.12185875,0.125796667
0.223610833,0.193499583,0.166855,0.232255833,0.139755417,0.122725417,0.145231667,0.124242083,0.115169167,0.11678875,0.174552083,0.282403333,0.320785833,0.312265417,0.1670825,0.220165833,0.138103333,0.114524583,0.122839167,0.128635,0.137724167,0.148135,0.121349583,0.128792083
0.218437917,0.172445,0.180580833,0.24243375,0.13264875,0.118224167,0.133385417,0.124187917,0.11925875,0.124339583,0.198385417,0.315309583,0.325,0.281260417,0.1566175,0.208644583,0.127215833,0.104866667,0.121820833,0.134625833,0.141077083,0.2011425,0.120315,0.137577917
0.2054975,0.151802083,0.195677083,0.177390417,0.1285375,0.112255,0.128542917,0.124215,0.12311,0.14392625,0.21555625,0.325,0.325,0.23257,0.165793333,0.18442125,0.122774167,0.0988,0.12124125,0.16885375,0.142572083,0.192389167,0.120970417,0.15379
0.195872083,0.131094167,0.18845125,0.166372917,0.123667917,0.10816,0.1261975,0.12488125,0.126641667,0.18325125,0.28751125,0.325,0.32305,0.228659167,0.161048333,0.156769167,0.117882917,0.0968825,0.122026667,0.153264583,0.145399583,0.246030417,0.120856667,0.173073333
0.179811667,0.138103333,0.153324167,0.16651375,0.1195025,0.1107925,0.124529167,0.13177125,0.143346667,0.211423333,0.316560833,0.325,0.254545417,0.211515417,0.131652083,0.176225833,0.113007917,0.10372375,0.12205375,0.164422917,0.139955833,0.311225417,0.120407083,0.18633875
0.165295,0.130184167,0.134902083,0.136982083,0.11253125,0.11477375,0.125601667,0.1537575,0.17784,0.27599,0.325,0.325,0.196294583,0.18321875,0.128109583,0.148774167,0.109660417,0.111843333,0.122698333,0.185385417,0.161465417,0.302228333,0.11877125,0.176973333
0.17187625,0.124648333,0.12982125,0.130043333,0.111453333,0.11987625,0.131235,0.179595,0.1884025,0.32214,0.30090125,0.305120833,0.181241667,0.1521975,0.123066667,0.133705,0.104888333,0.119182917,0.131782083,0.248099583,0.210784167,0.325,0.117752917,0.17402125
0.17408625,0.123380833,0.123657083,0.126722917,0.11882,0.130395417,0.133531667,0.181647917,0.205827917,0.325,0.216699167,0.281915833,0.150290833,0.129859167,0.120759167,0.127784583,0.111209583,0.11752,0.136445833,0.2961725,0.236751667,0.325,0.121961667,0.169043333
0.146824167,0.11594375,0.11789375,0.125910417,0.11818625,0.129826667,0.15270125,0.188927917,0.228973333,0.325,0.2069925,0.29527875,0.127205,0.122319167,0.1181375,0.127882083,0.122010417,0.122627917,0.1549275,0.289878333,0.314962917,0.325,0.124810833,0.136440417
0.131885,0.107699583,0.1163175,0.131343333,0.12012,0.132237083,0.180044583,0.193039167,0.2202525,0.325,0.180104167,0.211965,0.12124125,0.119004167,0.1201525,0.127990417,0.120206667,0.118895833,0.184925,0.223426667,0.322855,0.325,0.1280825,0.12449125
0.128997917,0.100316667,0.118235,0.139105417,0.11555375,0.148730833,0.206981667,0.190493333,0.24347375,0.294406667,0.181907917,0.16846375,0.1147575,0.115922083,0.122389583,0.12985375,0.1204125,0.11206,0.19144125,0.262123333,0.325,0.277187083,0.126381667,0.113165
0.12393875,0.098567083,0.122400417,0.148221667,0.119740833,0.172076667,0.23049,0.19530875,0.205047917,0.246241667,0.183105,0.14220375,0.107092917,0.11526125,0.1270425,0.13138125,0.124041667,0.246875417,0.205746667,0.319518333,0.25129,0.30888,0.124323333,0.10801375
0.117509167,0.10391875,0.128477917,0.16771625,0.12504375,0.23362625,0.2942875,0.191663333,0.230403333,0.225490417,0.154575417,0.1274,0.103783333,0.114356667,0.137242083,0.156704167,0.1261,0.193678333,0.188380833,0.262946667,0.181664167,0.238284583,0.12501125,0.179516667
0.11271,0.10954125,0.147587917,0.19839625,0.134837083,0.230121667,0.31188625,0.190162917,0.193461667,0.185179583,0.14304875,0.12276875,0.105435417,0.118419167,0.143920833,0.168669583,0.136104583,0.2520375,0.195265417,0.20866625,0.269257083,0.18224375,0.124139167,0.172420833
0.109985417,0.118554583,0.158275,0.25129,0.15468375,0.215469583,0.271510417,0.188348333,0.192389167,0.14031875,0.1297075,0.121235833,0.106253333,0.124697083,0.16349125,0.200828333,0.15721875,0.227835833,0.178592917,0.18240625,0.211060417,0.141884167,0.125309167,0.161869167
0.108002917,0.128364167,0.170245833,0.2216175,0.19435,0.233615417,0.24297,0.176995,0.187812083,0.1234025,0.126013333,0.118207917,0.109617083,0.12683125,0.168393333,0.237342083,0.194247083,0.222619583,0.168620833,0.187822917,0.165013333,0.137431667,0.121723333,0.161007917
